,Latitude,Longitude,Depth,Root Mean Square,Magnitude,Day,Month,Year,Hours,Minutes,Seconds,Magnitude Type_MS,Magnitude Type_MW,Magnitude Type_MWB,Magnitude Type_MWC,Magnitude Type_MWW,Location Source_ISCGEM,Magnitude Source_NC,Magnitude Source_US
19014,53.758,-170.049,112.4,0.9,1.9021075263969205,26,10,1986,4,43,27,0,1,0,0,0,0,0,0
19015,-54.511,143.744,10.0,1.1,1.88706964903238,23,7,1992,10,11,11,0,1,0,0,0,0,0,0
19016,-26.651,-114.336,10.0,0.76,1.8718021769015916,19,7,1998,15,0,44,0,0,0,1,0,0,0,0
19017,7.167,126.743,30.5,1.1,1.8718021769015916,19,8,1993,21,52,5,0,1,0,0,0,0,0,0
19018,-35.989,178.51,95.2,1.3,1.9878743481543453,13,8,1993,11,2,20,0,1,0,0,0,0,0,0
19019,12.434,143.987,5.8,0.99,1.8718021769015916,13,5,2011,1,4,37,0,0,0,0,1,0,0,1
19020,38.415,140.996,6.0,0.79,1.9600947840472696,25,7,2003,22,13,30,0,0,0,1,0,0,0,0
19021,-2.608,125.952,20.0,1.022469952000009,2.0281482472922856,24,1,1965,0,11,17,0,1,0,0,0,1,0,0
19022,-19.643,169.119,94.0,1.022469952000009,1.9315214116032136,29,3,1978,16,55,48,0,0,0,0,0,0,0,1
19023,5.255,126.512,65.0,1.022469952000009,1.9021075263969205,25,2,1969,1,35,4,0,1,0,0,0,1,0,0
19024,45.471,151.554,40.0,0.9,1.8718021769015916,8,12,1991,14,9,55,0,1,0,0,0,0,0,0
19025,-7.034,-76.138,112.4,1.022469952000009,1.916922612182061,18,9,1973,12,58,25,0,0,0,0,0,0,0,1
19026,10.504,140.924,39.0,1.2,1.9740810260220096,14,2,1983,0,23,19,0,1,0,0,0,0,1,0
19027,13.881,-90.45,68.5,1.1,2.028148247292285,3,11,1988,14,47,11,0,1,0,0,0,0,0,0
19028,10.634,94.382,33.0,1.1,1.8718021769015916,9,8,1994,23,34,57,0,1,0,0,0,0,0,0
19029,-7.421,127.145,20.0,1.022469952000009,1.8718021769015916,13,1,1974,13,20,51,0,0,0,0,0,0,0,1
19030,-8.643,110.423,47.9,1.1,1.8718021769015916,21,11,1992,3,4,8,0,1,0,0,0,0,0,0
19031,-59.038,-16.565,10.0,1.0,1.9021075263969205,27,4,1984,21,49,8,0,1,0,0,0,0,0,0
19032,-13.06,167.056,112.4,1.0,1.9459101490553128,24,7,1993,20,24,50,0,1,0,0,0,0,0,0
19033,-35.487,-104.074,10.0,0.73,1.88706964903238,13,7,1999,12,26,42,0,0,0,1,0,0,0,0
19034,-17.767,-175.034,112.4,1.1,1.8718021769015916,16,3,1988,12,11,6,0,1,0,0,0,0,0,0
19035,-23.208,169.147,10.0,1.3,1.8718021769015916,8,8,1995,15,33,45,0,1,0,0,0,0,0,0
19036,35.314,89.669,10.0,0.94,1.88706964903238,14,4,2006,9,27,40,0,0,1,0,0,0,0,1
19037,-29.3424,-71.8594,28.0,1.0,1.916922612182061,5,6,2016,5,51,12,0,0,0,0,1,0,0,1
19038,-55.359,146.254,33.0,1.022469952000009,1.8718021769015916,26,9,1973,16,27,47,0,0,0,0,0,0,0,1
19039,-10.931,166.247,112.4,0.7,1.916922612182061,3,11,1994,3,7,22,0,1,0,0,0,0,0,0
19040,-42.877,-85.834,6.2,1.1,1.9021075263969205,4,8,1988,6,18,43,0,1,0,0,0,0,1,0
19041,22.638,122.067,28.0,1.022469952000009,2.0281482472922856,4,1,1972,3,16,56,0,1,0,0,0,1,0,0
19042,12.7711,143.036,92.0,0.85,1.916922612182061,23,12,2013,9,12,27,0,0,0,0,1,0,0,1
19043,44.794,148.992,67.0,1.022469952000009,1.88706964903238,11,12,1975,16,43,14,0,0,0,0,0,0,0,1
19044,-31.555,-177.806,26.1,1.12,1.916922612182061,4,9,2008,16,9,51,0,0,0,1,0,0,0,0
19045,-5.91,148.662,56.9,1.05,1.88706964903238,1,7,2004,19,28,45,0,0,1,0,0,0,0,1
19046,-20.593,-173.124,33.0,1.1,1.8718021769015916,19,5,1988,3,22,32,0,0,0,0,0,0,0,1
19047,-7.498,107.233,81.7,1.1,1.88706964903238,10,10,1986,17,48,25,0,0,0,0,0,0,0,1
19048,-8.81,157.882,25.0,1.022469952000009,1.9740810260220096,6,9,1969,14,50,0,0,1,0,0,0,1,0,0
19049,-49.075,127.251,33.0,1.022469952000009,1.88706964903238,28,11,1975,1,10,53,0,0,0,0,0,0,0,1
19050,43.243,146.9,45.0,1.022469952000009,1.9315214116032136,23,2,1980,22,38,53,0,0,0,0,0,0,0,1
19051,0.791,-26.125,10.0,1.29,1.9459101490553128,9,3,2006,17,55,55,0,0,0,1,0,0,0,0
19052,-5.645,130.742,111.3,0.9,1.88706964903238,7,12,2001,19,11,32,0,0,0,1,0,0,0,0
19053,-22.531,-174.86,45.0,1.022469952000009,1.9878743481543453,29,7,1968,11,12,2,0,1,0,0,0,1,0,0
19054,-28.912,-13.109,10.0,1.2,1.8718021769015916,14,11,1985,2,11,46,0,1,0,0,0,0,0,0
19055,-6.344,154.964,68.0,1.022469952000009,1.8718021769015916,22,7,1975,13,31,43,0,0,0,0,0,0,0,1
19056,-35.121,-179.428,34.0,1.022469952000009,1.8718021769015916,2,10,1976,13,47,30,1,0,0,0,0,0,0,1
19057,-9.241,-79.09,73.5,1.022469952000009,1.916922612182061,5,8,1970,5,25,59,0,1,0,0,0,1,0,0
19058,-19.534,169.272,112.4,1.022469952000009,1.88706964903238,23,7,1974,10,58,47,0,0,0,0,0,0,0,1
19059,-35.717,-17.62,10.0,1.27,1.9315214116032136,2,3,2002,3,14,55,0,0,0,1,0,0,0,0
19060,52.2564,-169.3455,39.58,0.77,1.9021075263969205,27,7,2015,7,43,31,0,0,0,0,0,0,0,1
19061,-10.692,161.237,35.0,1.022469952000009,1.88706964903238,7,8,1966,3,7,16,0,1,0,0,0,1,0,0
19062,23.501,123.499,20.0,1.01,2.0281482472922856,17,8,2009,0,5,49,0,0,0,1,0,0,0,0
19063,-3.09,139.77,2.0,1.34,1.88706964903238,14,8,2010,1,8,34,0,0,0,1,0,0,0,0
19064,-30.473,-176.286,21.8,0.6999999999999997,1.9021075263969205,19,7,2013,11,40,42,0,0,0,0,1,0,0,1
19065,52.214,-168.734,33.0,1.2,1.9878743481543453,30,3,1996,13,5,17,0,0,0,1,0,0,0,0
19066,-18.244,-177.691,112.4,1.1,1.8718021769015916,25,1,1986,4,49,42,0,1,0,0,0,0,0,0
19067,51.798,-176.141,53.0,1.022469952000009,1.9021075263969205,21,11,1980,14,56,13,1,0,0,0,0,0,0,1
19068,-62.2092,155.2569,10.0,0.88,1.9021075263969205,26,2,2016,1,49,37,0,0,1,0,0,0,0,1
19069,1.765,126.442,33.0,1.3,1.9600947840472696,16,8,1986,21,8,28,0,1,0,0,0,0,0,0
19070,5.499,94.213,30.0,0.9,1.9600947840472696,26,12,2004,1,25,49,0,0,0,0,0,0,0,1
19071,34.32,-116.45,10.0,1.022469952000009,1.8718021769015916,15,3,1979,21,7,16,0,0,0,1,0,0,0,0
19072,11.6487,-86.5532,46.0,1.3400000000000003,1.88706964903238,28,3,2014,14,36,8,0,0,0,0,1,0,0,1
19073,-6.498,105.342,51.0,1.022469952000009,1.9600947840472696,9,11,1974,19,10,55,0,0,0,0,0,0,0,1
19074,5.967,-82.591,10.0,1.2,1.916922612182061,12,8,1986,4,7,17,0,1,0,0,0,0,0,0
19075,12.995,144.561,33.0,1.3,1.8718021769015916,15,4,1994,19,41,8,0,1,0,0,0,0,0,0
19076,29.845,80.532,33.0,0.9,1.88706964903238,5,1,1997,8,47,25,0,0,0,1,0,0,0,0
19077,-43.342,38.969,10.0,1.3,1.8718021769015916,13,6,1989,22,59,33,0,1,0,0,0,0,0,0
19078,-20.9981,-175.4788,10.0,0.6999999999999997,1.9459101490553128,15,2,2016,15,2,33,0,0,0,0,1,0,0,1
19079,36.138,21.94,33.0,1.22,1.8718021769015916,29,4,1998,3,30,39,0,0,0,1,0,0,0,0
19080,-2.975,126.528,33.0,1.03,1.9021075263969205,1,3,1999,8,51,1,0,0,0,1,0,0,0,0
19081,23.799,142.696,33.0,0.91,1.916922612182061,8,7,1997,2,24,7,0,0,0,1,0,0,0,0
19082,51.9357,178.4288,101.88,0.75,1.9459101490553128,23,6,2014,21,30,46,0,0,0,0,0,0,0,1
19083,-50.42,139.516,10.0,1.22,1.9459101490553128,23,5,2012,22,59,53,0,0,0,0,1,0,0,1
19084,-10.808,119.284,33.0,1.022469952000009,1.8718021769015916,25,8,1977,21,40,12,1,0,0,0,0,0,0,1
19085,-6.904,108.12,13.5,1.3400000000000003,1.8718021769015916,6,7,1990,0,16,20,0,1,0,0,0,0,0,0
19086,-1.777,99.934,32.2,0.79,1.8718021769015916,10,4,2005,13,54,16,0,0,0,1,0,0,0,0
19087,55.5962,159.2114,112.4,0.86,1.88706964903238,16,10,2015,6,38,26,0,0,0,0,1,0,0,1
19088,2.7299,-76.5012,112.4,0.96,1.8718021769015916,22,2,2015,12,56,24,0,0,0,0,1,0,0,1
19089,-0.6942,-21.1776,8.55,0.6999999999999997,1.8718021769015916,23,7,2015,3,56,53,0,0,1,0,0,0,0,1
19090,-8.61,113.832,90.5,1.01,1.88706964903238,7,8,2001,3,22,36,0,0,0,1,0,0,0,0
19091,-24.171,-66.831,112.4,1.08,1.8718021769015916,12,10,2001,0,39,55,0,0,0,1,0,0,0,0
19092,-56.359,-26.016,33.0,1.022469952000009,1.9315214116032136,8,8,1979,14,4,32,0,0,0,0,0,0,0,1
19093,-4.579,151.234,33.0,1.0,1.9021075263969205,19,12,1999,12,19,26,0,0,0,1,0,0,0,0
19094,-7.506,127.739,112.4,0.94,1.9459101490553128,18,9,2001,2,19,31,0,0,0,1,0,0,0,0
19095,5.233,95.577,18.3,0.95,1.9021075263969205,5,10,2005,8,46,42,0,0,0,1,0,0,0,0
19096,44.842,137.536,112.4,0.9,1.916922612182061,30,3,1995,22,15,52,0,1,0,0,0,0,0,0
19097,-29.9735,-176.0965,10.0,1.0,1.8718021769015916,11,8,2014,10,7,33,0,0,0,1,0,0,0,0
19098,51.191,-179.499,33.0,0.87,1.88706964903238,18,9,1997,9,18,32,0,0,0,1,0,0,0,0
19099,48.871,156.329,43.1,1.0,2.0014800002101243,2,5,1985,8,55,16,0,1,0,0,0,0,0,0
19100,43.874,147.623,17.9,0.9,1.9021075263969205,20,5,1990,6,43,45,0,0,0,0,0,0,0,1
19101,49.044,156.096,50.0,0.9,1.88706964903238,22,10,1988,16,4,13,0,1,0,0,0,0,0,0
19102,30.029,99.455,35.7,1.0,1.88706964903238,21,7,1989,3,9,16,0,1,0,0,0,0,0,0
19103,28.251,55.462,10.6,1.0,2.028148247292285,6,11,1990,18,45,52,0,1,0,0,0,0,0,0
19104,-6.074,143.085,33.0,1.022469952000009,1.88706964903238,6,9,1977,8,52,30,1,0,0,0,0,0,0,1
19105,-5.812,150.481,36.6,0.93,1.8718021769015916,17,2,2005,6,12,16,0,0,0,1,0,0,0,0
19106,27.799,139.455,112.4,0.9,1.88706964903238,29,6,1992,16,4,14,0,1,0,0,0,0,0,0
19107,-25.23,178.556,112.4,1.022469952000009,1.8718021769015916,27,6,1971,14,22,51,0,1,0,0,0,1,0,0
19108,-2.827,138.474,33.0,1.1,1.8718021769015916,12,8,1995,4,6,19,0,1,0,0,0,0,0,0
19109,-5.429,102.908,39.0,1.022469952000009,1.8718021769015916,16,1,1981,21,37,20,1,0,0,0,0,0,0,1
19110,-14.493,-70.785,112.4,1.0,1.9878743481543453,15,9,1982,20,22,55,0,1,0,0,0,0,1,0
19111,-18.278,-178.475,112.4,1.0,1.8718021769015916,1,10,1994,14,54,29,0,0,0,0,0,0,0,1
19112,-29.281,-71.684,26.4,0.9,1.9315214116032136,19,7,1997,12,22,57,0,0,0,1,0,0,0,0
19113,-33.797,56.337,10.0,1.1,1.88706964903238,2,7,1985,13,12,33,0,1,0,0,0,0,0,0
19114,-5.808,147.903,112.4,0.8,1.8718021769015916,5,8,1988,16,13,33,0,0,0,0,0,0,0,1
19115,28.596,85.496,70.0,1.022469952000009,1.88706964903238,27,9,1974,5,26,39,0,0,0,0,0,0,0,1
19116,5.429,-82.601,10.0,1.2,1.8718021769015916,5,5,1983,7,33,46,0,0,0,0,0,0,0,1
19117,5.747,94.715,92.6,1.0,1.9021075263969205,2,7,1983,9,34,5,0,1,0,0,0,0,1,0
19118,-4.236,143.422,112.4,0.79,1.8718021769015916,16,5,2001,0,26,22,0,0,0,1,0,0,0,0
19119,12.117,-88.339,33.0,1.3,1.88706964903238,14,6,1995,11,15,4,0,0,0,0,0,0,0,1
19120,-59.687,-26.454,25.0,1.022469952000009,1.9600947840472696,18,4,1965,9,39,19,0,1,0,0,0,1,0,0
19121,58.706,-156.867,112.4,0.87,1.8718021769015916,27,2,2003,15,35,31,0,0,1,0,0,0,0,1
19122,-5.091,129.809,33.0,1.022469952000009,1.8718021769015916,7,12,1979,16,12,44,0,0,0,0,0,0,0,1
19123,-22.356,-177.506,112.4,1.022469952000009,1.9315214116032136,28,4,1969,7,25,30,0,1,0,0,0,1,0,0
19124,-15.311,-173.463,85.0,1.022469952000009,1.9459101490553128,21,4,1972,13,25,18,0,1,0,0,0,1,0,0
19125,-13.382,-111.281,10.0,0.97,1.9021075263969205,13,8,2008,1,32,46,0,0,0,1,0,0,0,0
19126,-37.332,78.218,10.0,1.0,1.9021075263969205,13,4,1987,8,6,41,0,1,0,0,0,0,0,0
19127,-12.781,166.79,85.0,0.88,1.916922612182061,3,9,2011,1,6,54,0,0,0,0,1,0,0,1
19128,14.092,-91.058,70.7,1.022469952000009,1.88706964903238,21,4,1969,2,19,7,0,1,0,0,0,1,0,0
19129,61.876,169.627,33.0,1.0,1.9021075263969205,13,10,1988,0,32,13,0,1,0,0,0,0,0,0
19130,-6.85,72.368,10.0,1.0,1.8718021769015916,5,4,1984,3,1,34,0,1,0,0,0,0,0,0
19131,-9.691,154.221,26.0,1.022469952000009,1.916922612182061,27,5,1979,14,22,46,0,0,0,0,0,0,0,1
19132,45.609,151.718,45.2,1.0,1.8718021769015916,23,12,1991,0,17,0,0,1,0,0,0,0,0,0
19133,36.796,140.268,6.0,0.74,1.9021075263969205,19,3,2011,9,56,48,0,0,0,0,1,0,0,1
19134,10.697,-62.748,103.4,1.022469952000009,2.0149030205422647,20,9,1968,6,0,4,0,1,0,0,0,1,0,0
19135,-8.777,123.985,33.0,1.2,1.8718021769015916,11,8,1982,10,28,42,0,0,0,0,0,0,0,1
19136,24.768,99.061,10.0,1.1,1.88706964903238,12,4,2001,10,47,0,0,0,0,1,0,0,0,0
19137,-59.225,-25.091,20.0,1.022469952000009,1.916922612182061,10,10,1965,17,25,41,0,1,0,0,0,1,0,0
19138,-4.721,102.087,33.0,1.1,2.0281482472922856,4,6,2000,16,28,26,0,0,0,1,0,0,0,0
19139,-53.827,8.766,10.0,1.022469952000009,1.9315214116032136,16,6,1968,19,14,5,0,1,0,0,0,1,0,0
19140,-1.757,134.297,10.0,1.15,2.0281482472922856,10,10,2002,10,50,21,0,0,0,1,0,0,0,0
19141,1.181,100.119,112.4,1.09,1.9021075263969205,19,11,2010,21,55,16,0,0,1,0,0,0,0,1
19142,52.164,-173.313,59.2,1.022469952000009,1.9021075263969205,20,5,1971,2,35,36,0,1,0,0,0,1,0,0
19143,-20.8101,-178.6481,112.4,0.86,2.0014800002101243,27,5,2016,4,8,44,0,0,0,0,1,0,0,1
19144,26.842,55.806,10.0,1.13,1.8718021769015916,27,11,2005,16,30,38,0,0,0,1,0,0,0,0
19145,-8.965,113.017,80.0,1.022469952000009,1.9878743481543453,19,2,1967,22,14,36,0,1,0,0,0,1,0,0
19146,-23.294,-69.71,50.0,1.022469952000009,1.8718021769015916,10,3,2007,14,7,9,0,0,0,1,0,0,0,0
19147,-22.126,-69.957,35.6,1.022469952000009,1.916922612182061,13,11,1970,0,9,1,0,1,0,0,0,1,0,0
19148,-33.227,56.95,10.0,0.82,1.88706964903238,12,3,2006,17,11,18,0,0,1,0,0,0,0,1
19149,-13.605,-76.6,48.5,1.03,1.9315214116032136,17,8,2007,13,18,13,0,0,0,1,0,0,0,0
19150,28.505,127.615,112.4,1.0,1.9740810260220096,3,10,1998,11,15,43,0,0,1,0,0,0,0,1
19151,-40.347,176.102,24.3,1.1,1.9878743481543453,19,2,1990,5,34,37,0,1,0,0,0,0,1,0
19152,-5.215,152.768,53.0,1.022469952000009,1.916922612182061,31,7,1975,16,24,33,1,0,0,0,0,0,0,1
19153,-18.419,168.121,33.0,1.11,1.9740810260220096,30,9,2001,19,1,19,0,0,0,1,0,0,0,0
19154,-3.505,177.475,33.0,1.0,1.9021075263969205,15,2,1982,5,50,12,0,0,0,0,0,0,0,1
19155,-5.6593,154.4734,112.4,0.8,1.9459101490553128,10,12,2016,16,24,35,0,0,0,0,1,0,0,1
19156,46.293,153.33,52.0,1.022469952000009,1.9315214116032136,28,7,1974,11,35,0,0,0,0,0,0,0,0,1
19157,-17.755,168.089,25.0,0.94,1.916922612182061,26,7,2009,23,1,31,0,0,0,1,0,0,0,0
19158,-4.406,-105.27,10.0,1.3400000000000003,1.88706964903238,26,5,1989,14,28,38,0,1,0,0,0,0,0,0
19159,31.582,82.205,33.0,0.9,1.9459101490553128,23,1,1982,17,48,2,1,0,0,0,0,0,0,1
19160,13.925,120.534,105.0,0.95,2.0149030205422647,8,10,2004,14,36,6,0,0,1,0,0,0,0,1
19161,54.565,-161.654,32.5,1.2,1.9315214116032136,20,7,1991,11,48,47,0,1,0,0,0,0,0,0
19162,8.138,123.726,112.4,0.82,1.9459101490553128,23,5,1998,17,44,48,0,0,0,1,0,0,0,0
19163,-11.5917,166.5235,58.01,0.74,1.916922612182061,9,1,2014,6,39,33,0,0,0,0,1,0,0,1
19164,18.961,120.24,33.0,0.89,1.88706964903238,4,12,2001,18,9,27,0,0,0,1,0,0,0,0
19165,-2.692,-79.871,70.0,0.9,1.9600947840472696,26,8,1982,5,23,0,0,1,0,0,0,0,1,0
19166,-16.643,-173.872,86.0,0.9,1.8718021769015916,15,5,1989,18,12,55,0,0,0,0,0,0,0,1
19167,23.7553,121.5005,13.0,0.84,1.88706964903238,21,5,2014,0,21,13,0,0,0,0,1,0,0,1
19168,-15.702,-13.2,10.0,1.1,1.88706964903238,13,8,1996,19,33,40,0,0,0,1,0,0,0,0
19169,-6.046,112.138,112.4,1.0,2.0281482472922856,2,9,1992,5,50,2,0,1,0,0,0,0,0,0
19170,-6.101,149.792,56.0,1.022469952000009,1.916922612182061,14,12,1980,11,5,42,0,0,0,0,0,0,0,1
19171,-37.298,-17.351,10.0,1.1,1.88706964903238,2,4,1992,6,42,42,0,1,0,0,0,0,0,0
19172,-3.367,68.259,12.5,1.06,1.8718021769015916,8,2,2004,11,37,38,0,0,0,1,0,0,0,0
19173,-18.558,-175.286,112.4,1.022469952000009,1.9021075263969205,4,3,1967,6,16,24,0,1,0,0,0,1,0,0
19174,1.525,126.305,33.0,1.2,1.88706964903238,14,6,1994,21,1,55,0,1,0,0,0,0,0,0
19175,-6.484,154.151,10.0,1.12,1.916922612182061,16,4,2009,0,43,21,0,0,0,1,0,0,0,0
19176,-41.605,-16.568,10.0,0.87,1.88706964903238,6,1,2010,16,38,36,0,0,0,1,0,0,0,1
19177,-16.782,-177.155,33.0,1.3,1.9021075263969205,16,1,1983,13,10,45,0,0,0,0,0,0,0,1
19178,49.82,78.078,0.0,1.022469952000009,1.9021075263969205,20,2,1975,5,32,58,0,0,0,0,0,0,0,1
19179,-22.563,-10.778,10.0,1.0,1.88706964903238,5,8,1995,22,42,3,0,0,1,0,0,0,0,1
19180,-5.6497,153.9975,26.5,0.81,1.9878743481543453,17,12,2016,11,27,39,0,0,0,0,1,0,0,1
19181,-20.654,-174.49,33.0,1.11,1.88706964903238,17,11,1997,0,18,36,0,0,0,1,0,0,0,0
19182,3.909,97.291,53.5,1.1,1.88706964903238,15,11,1990,5,18,46,0,0,0,0,0,0,0,1
19183,-27.596,-63.201,112.4,0.79,1.9021075263969205,17,4,2011,1,58,49,0,0,0,0,1,0,0,1
19184,-5.931,154.136,45.0,1.022469952000009,2.0281482472922856,4,10,1971,1,30,33,0,1,0,0,0,1,0,0
19185,39.669,73.833,33.0,1.022469952000009,1.9315214116032136,27,8,1974,12,56,3,1,0,0,0,0,0,0,1
19186,-27.6,65.547,10.0,1.0,1.88706964903238,31,7,1996,22,30,36,0,0,0,1,0,0,0,0
19187,51.502,159.492,33.0,1.022469952000009,1.88706964903238,2,2,1976,3,0,16,0,0,0,0,0,0,0,1
19188,-13.463,166.477,52.9,1.1,1.8718021769015916,13,1,1987,8,3,0,0,1,0,0,0,0,0,0
19189,-17.988,168.287,61.0,1.022469952000009,1.9021075263969205,30,6,1974,8,33,46,0,0,0,0,0,0,0,1
19190,-20.423,-68.901,110.9,1.06,1.916922612182061,5,3,1999,0,33,47,0,0,0,1,0,0,0,0
19191,54.238,-35.118,10.0,1.022469952000009,1.9021075263969205,3,4,1972,18,52,58,0,1,0,0,0,1,0,0
19192,-30.968,-67.7,32.0,1.022469952000009,1.88706964903238,5,12,1977,15,43,28,1,0,0,0,0,0,0,1
19193,-18.697,-177.864,112.4,1.022469952000009,1.88706964903238,1,2,1965,5,27,6,0,1,0,0,0,1,0,0
19194,17.901,-64.638,112.4,1.022469952000009,1.9600947840472696,8,7,1970,4,49,11,0,1,0,0,0,1,0,0
19195,51.752,177.082,14.0,1.28,2.0149030205422647,14,6,2006,4,18,43,0,0,0,1,0,0,0,0
19196,-6.064,153.099,20.0,1.022469952000009,1.88706964903238,11,7,1972,15,46,10,0,1,0,0,0,1,0,0
19197,-31.695,-68.876,19.0,1.022469952000009,1.9021075263969205,24,1,1978,13,18,16,0,0,0,0,0,0,0,1
19198,4.33,97.591,112.4,1.3,1.9600947840472696,20,11,1994,18,34,34,0,0,1,0,0,0,0,1
19199,52.55,173.462,35.0,1.022469952000009,1.88706964903238,26,2,1966,0,33,50,0,1,0,0,0,1,0,0
19200,-10.66,165.304,12.0,0.85,1.9315214116032136,23,2,2013,8,59,9,0,0,0,0,1,0,0,1
19201,22.924,121.507,30.0,1.022469952000009,1.9740810260220096,15,9,1966,17,10,47,0,1,0,0,0,1,0,0
19202,54.618,152.678,112.4,0.9,1.9600947840472696,14,8,1988,10,56,58,0,1,0,0,0,0,0,0
19203,51.579,-171.217,33.0,1.1,1.88706964903238,19,8,1993,8,11,54,0,1,0,0,0,0,0,0
19204,20.585,122.142,112.4,0.88,1.916922612182061,8,3,1998,0,35,42,0,0,1,0,0,0,0,1
19205,-42.984,171.793,10.0,1.1,1.9740810260220096,24,11,1995,6,18,56,0,0,1,0,0,0,0,1
19206,-36.61,-73.36,20.0,1.04,1.9600947840472696,3,3,2010,17,44,25,0,0,0,1,0,0,0,1
19207,-22.54,170.43,35.0,1.16,1.88706964903238,15,1,2009,13,2,31,0,0,0,1,0,0,0,0
19208,27.412,100.103,20.0,1.022469952000009,1.9878743481543453,28,9,1966,14,0,24,0,1,0,0,0,1,0,0
19209,-18.494,168.108,33.0,0.9,1.9600947840472696,26,10,2001,23,5,51,0,0,0,1,0,0,0,0
19210,25.773,129.944,10.0,0.89,2.0149030205422647,26,5,2010,8,53,8,0,0,0,1,0,0,0,1
19211,-10.617,165.16,28.0,0.88,2.0014800002101243,9,1,2012,4,7,15,0,0,0,0,1,0,0,1
19212,-8.281,-71.381,112.4,1.0,2.0281482472922856,5,5,1989,18,28,39,0,1,0,0,0,0,0,0
19213,-27.913,-176.33,64.3,1.0,1.8718021769015916,23,5,1995,7,20,19,0,1,0,0,0,0,0,0
19214,-16.871,167.242,29.9,0.95,1.88706964903238,15,3,2006,5,27,54,0,0,1,0,0,0,0,1
19215,-20.126,169.126,35.6,1.1,1.9021075263969205,26,11,1994,6,11,10,0,1,0,0,0,0,0,0
19216,-23.432,-70.571,33.0,1.3,1.916922612182061,2,8,1995,16,27,33,0,1,0,0,0,0,0,0
19217,42.589,45.104,16.4,1.0,2.0014800002101243,23,10,1992,23,19,45,0,1,0,0,0,0,0,0
19218,-9.329,159.1673,14.0,1.24,1.9459101490553128,14,9,2016,7,25,0,0,0,0,0,1,0,0,1
19219,-16.812,167.249,33.0,1.3,2.0281482472922856,13,7,1994,3,13,19,0,1,0,0,0,0,0,0
19220,46.327,153.435,33.0,0.9,1.88706964903238,1,5,1983,20,11,58,0,0,0,0,0,0,0,1
19221,-4.926,151.756,99.0,1.022469952000009,1.8718021769015916,6,3,1978,5,4,15,0,0,0,0,0,0,0,1
19222,24.269,125.112,15.7,1.06,1.916922612182061,8,2,2001,5,41,40,0,0,0,1,0,0,0,0
19223,2.324,126.777,36.0,0.84,1.88706964903238,30,10,2006,8,27,42,0,0,1,0,0,0,0,1
19224,-6.998,104.016,33.0,1.17,1.916922612182061,13,8,2002,6,5,38,0,0,0,1,0,0,0,0
19225,-11.2487,116.2669,19.0,0.76,1.9600947840472696,9,6,2016,4,13,8,0,0,0,0,1,0,0,1
19226,43.54,147.096,40.0,1.022469952000009,1.9315214116032136,8,6,1968,5,29,48,0,1,0,0,0,1,0,0
19227,20.435,122.101,112.4,1.1,1.9878743481543453,2,8,1983,2,17,41,0,1,0,0,0,0,1,0
19228,33.093,92.924,33.0,1.022469952000009,1.9600947840472696,5,5,1975,5,18,49,1,0,0,0,0,0,0,1
19229,34.795,24.103,33.0,1.2,1.88706964903238,7,12,1995,18,0,54,0,1,0,0,0,0,0,0
19230,-5.426,152.017,33.0,1.01,1.9021075263969205,17,11,2000,21,45,52,0,0,0,0,0,0,0,1
19231,82.229,-17.556,10.0,0.9,1.88706964903238,11,7,1987,6,15,51,0,1,0,0,0,0,0,0
19232,-10.98,166.233,112.4,1.022469952000009,1.88706964903238,2,9,1971,6,33,17,0,1,0,0,0,1,0,0
19233,-48.946,31.122,15.0,1.022469952000009,1.9740810260220096,8,6,1968,23,24,3,0,1,0,0,0,1,0,0
19234,-1.908,-75.723,112.4,0.73,1.8718021769015916,26,11,2003,7,42,31,0,0,0,1,0,0,0,0
19235,60.53,-153.219,112.4,0.83,1.9740810260220096,9,7,1998,19,39,44,0,0,1,0,0,0,0,1
19236,49.953,78.94,0.0,0.9,1.9315214116032136,25,4,1984,1,9,4,0,0,0,0,0,0,0,1
19237,16.709,119.973,61.1,1.022469952000009,1.9021075263969205,3,2,1966,11,58,36,0,1,0,0,0,1,0,0
19238,-42.504,42.686,10.0,1.08,2.0281482472922856,28,4,1997,12,7,38,0,0,0,1,0,0,0,0
19239,-7.56,127.856,112.4,1.07,1.9315214116032136,21,6,2003,7,34,34,0,0,1,0,0,0,0,1
19240,-20.828,-178.801,112.4,0.9,1.8718021769015916,5,7,1982,21,22,27,0,0,0,0,0,0,0,1
19241,0.824,125.975,52.4,1.0,1.916922612182061,29,10,1995,18,55,40,0,1,0,0,0,0,0,0
19242,52.278,-168.182,33.0,1.2,1.916922612182061,29,3,1988,8,31,32,0,1,0,0,0,0,0,0
19243,-58.358,-13.792,10.0,0.88,1.88706964903238,23,6,1998,14,36,55,0,0,0,1,0,0,0,0
19244,19.6557,99.6696,6.0,0.6999999999999997,1.9600947840472696,5,5,2014,11,8,43,0,0,0,0,1,0,0,1
19245,-1.599,69.833,33.0,1.022469952000009,1.8718021769015916,17,11,1973,10,51,22,1,0,0,0,0,0,0,1
19246,-5.236,152.491,33.0,0.87,1.8718021769015916,2,2,2002,8,22,44,0,0,0,1,0,0,0,0
19247,-9.79,159.475,73.0,1.022469952000009,1.8718021769015916,20,1,1978,0,24,26,0,0,0,0,0,0,0,1
